,0,1,2
0,offset-6-img-woman-wm2.tif,True,0.7452019532664982
1,cisti-1-img-dark-orig.tif,False,0.20672548962535095
2,cisti-1-img-dark-wm1.tif,True,0.7361867050443912
3,cisti-1-img-dark-wm2.tif,True,0.7053183261703568
4,cisti-1-img-dark-wm3.tif,True,0.5431533265351856
5,cisti-1-img-gnocchi-orig.tif,False,0.22543169878343466
6,cisti-1-img-gnocchi-wm1.tif,True,0.5420208729874091
7,cisti-1-img-gnocchi-wm2.tif,True,0.5236334102712488
8,cisti-1-img-gnocchi-wm3.tif,True,0.46984944662805506
9,cisti-1-img-hands-orig.tif,False,0.2254137171300594
10,cisti-1-img-hands-wm1.tif,True,0.5396118003811397
11,cisti-1-img-hands-wm2.tif,True,0.46697123388016254
12,cisti-1-img-hands-wm3.tif,True,0.48750010237304525
13,cisti-1-img-horizon-orig.tif,False,0.21238471415598642
14,cisti-1-img-horizon-wm1.tif,False,0.39556186457974
15,cisti-1-img-horizon-wm2.tif,True,0.40470071066830227
16,cisti-1-img-horizon-wm3.tif,True,0.36781490670125694
17,cisti-1-img-veggies-orig.tif,False,0.22882758322319488
18,cisti-1-img-veggies-wm1.tif,False,0.49557416499436685
19,cisti-1-img-veggies-wm2.tif,True,0.4939036690061168
20,cisti-1-img-veggies-wm3.tif,True,0.4794064918002515
21,cisti-2-img-woman-wm3.tif,True,0.4242049583874398
22,cisti-3-img-dark-orig.tif,False,0.21426699048032893
23,cisti-3-img-dark-wm1.tif,True,0.7432394811567632
24,cisti-3-img-dark-wm2.tif,True,0.7166993143911351
25,cisti-3-img-dark-wm3.tif,True,0.5654678761264095
26,cisti-3-img-gnocchi-orig.tif,False,0.22087107880862175
27,cisti-3-img-gnocchi-wm1.tif,True,0.5523216572670737
28,cisti-3-img-gnocchi-wm2.tif,True,0.5433938937692726
29,cisti-3-img-gnocchi-wm3.tif,True,0.4715022567968761
30,cisti-3-img-hands-orig.tif,False,0.2348396731559785
31,cisti-3-img-hands-wm1.tif,True,0.5505740008656509
32,cisti-3-img-hands-wm2.tif,True,0.4751098291247411
33,cisti-3-img-hands-wm3.tif,True,0.4471272529152889
34,cisti-3-img-horizon-orig.tif,False,0.21277505427204654
35,cisti-3-img-horizon-wm1.tif,True,0.3887684853442
36,cisti-3-img-horizon-wm2.tif,True,0.3937007208450631
37,cisti-3-img-horizon-wm3.tif,True,0.3457330582261641
38,cisti-3-img-veggies-orig.tif,False,0.2313500385477054
39,cisti-3-img-veggies-wm1.tif,False,0.5105918063181324
40,cisti-3-img-veggies-wm2.tif,True,0.5274330308199032
41,cisti-3-img-veggies-wm3.tif,True,0.4755321946501924
42,cisti-3-img-woman-orig.tif,False,0.2072699605945367
43,cisti-4-img-woman-wm2.tif,True,0.5933429637326366
44,cisti-4-img-woman-wm3.tif,True,0.45402068329106715
45,cisti-5-img-dark-orig.tif,False,0.22960112213683354
46,cisti-5-img-dark-wm1.tif,True,0.744575629059085
47,cisti-5-img-dark-wm2.tif,True,0.704284945276066
48,cisti-5-img-dark-wm3.tif,True,0.552215628683131
49,cisti-5-img-gnocchi-orig.tif,False,0.21431788141255995
50,cisti-5-img-gnocchi-wm1.tif,True,0.540265064302466
51,cisti-5-img-gnocchi-wm2.tif,True,0.6058813385538433
52,cisti-5-img-gnocchi-wm3.tif,True,0.48814317244492905
53,cisti-5-img-hands-orig.tif,False,0.20493940546215206
54,cisti-5-img-hands-wm1.tif,True,0.5574069044063459
55,cisti-5-img-hands-wm2.tif,True,0.4822730618925528
56,cisti-5-img-hands-wm3.tif,True,0.44733785103226376
57,cisti-5-img-horizon-orig.tif,False,0.2182986840552829
58,cisti-5-img-horizon-wm1.tif,True,0.4026866470363962
59,cisti-5-img-horizon-wm2.tif,True,0.3783763534531518
60,cisti-5-img-horizon-wm3.tif,True,0.3425806558229711
61,cisti-5-img-veggies-orig.tif,False,0.2203955984535667
62,cisti-5-img-veggies-wm1.tif,False,0.48852697412868923
63,cisti-5-img-veggies-wm2.tif,True,0.4905689291982302
64,cisti-5-img-veggies-wm3.tif,True,0.4665595540364168
65,cisti-6-img-woman-wm1.tif,True,0.6486295999653076
